Name                             PNstat         RAJ2000    DECJ2000      MajDiam   Catalogue           
IPHASX J192543.2+143546          PN:            19 25 43.2 +14 35 46.3    176.0    2014MNRAS.443.3388S 
BMP J1716-2313                   PN:            17 16 20.9 -23 13 56.7    178.0    2008MNRAS.384..525M 
RCW 88                           HII            15 07 07.2 -57 48 00.0    180.0    1992secg.book.....A 
RCW 65                           HII            12 34 54.4 -61 39 00.0    180.0    1992secg.book.....A 
SH 2-61                          HII            18 33 21.2 -04 58 02.0    180.0    1992secg.book.....A 
Dr 14                            PN??           07 29 05.5 -18 37 03.5    180.0    FrenchAmateurs      
Pa J2005.8+0535                  PN?            20 05 49.3 +05 35 05.0    180.0    DFrew               
StDr 27                          PN?            20 42 07.6 +38 38 08.8    180.0    FrenchAmateurs      
RCW 64                           HII            12 19 53.5 -62 55 08.0    180.0    1992secg.book.....A 
SH 2-4                           HII            17 18 23.9 -39 19 10.0    180.0    1992secg.book.....A 
We 2-262                         CGb            23 52 18.0 +62 32 11.0    180.0    1992secg.book.....A 
RCW 117                          HII            17 09 34.0 -41 36 12.0    180.0    1992secg.book.....A 
StDr 89                          PN??           19 40 05.9 +22 35 14.6    180.0    FrenchAmateurs      
PHR J1748-3844                   PN?            17 48 45.1 -38 44 14.1    180.0    2006MNRAS.373...79P 
PHR J1032-6310                   PN             10 32 14.4 -63 10 22.1    180.0    2006MNRAS.373...79P 
Mo 8                             PN??           08 15 49.8 -28 40 24.7    180.0    FrenchAmateurs      
PHR J1539-5325                   PN:            15 39 49.4 -53 25 25.1    180.0    2006MNRAS.373...79P 
DSH J2000.7+4109                 PN?            20 00 41.7 +41 09 28.0    180.0    DFrew               
PHR J0917-4746                   iISM           09 17 25.0 -47 46 29.6    180.0    MEN_List            
PHR J0741-3552                   HII            07 41 57.8 -35 52 29.3    180.0    MEN_List            
NGC 6857                         HII            20 01 47.8 +33 31 38.2    180.0    1992secg.book.....A 
DSH J2027.7+0042                 PN?            20 27 43.8 +00 42 42.3    180.0    DFrew               
Dr 26                            PN             04 06 49.6 +59 43 46.1    180.0    FrenchAmateurs      
KanPre 1                         PN??           20 16 41.0 +06 18 47.0    180.0    2017LAstr.131b..46L 
Sh 2-167                         HII            23 35 31.2 +64 52 48.0    180.0    1992secg.book.....A 
IC 2554                          Gx             10 08 50.6 -67 01 51.0    180.0    1992secg.book.....A 
StDr 99                          PN??           23 24 11.1 +65 30 52.4    180.0    FrenchAmateurs      
StDr 48                          PN??           08 04 10.7 -29 21 57.5    180.0    FrenchAmateurs      
HFG 2                            PN             07 42 23.8 -32 47 50.9    180.5    2006MNRAS.373...79P 
PHR J1040-5417                   PN             10 40 45.2 -54 18 12.5    182.0    2006MNRAS.373...79P 
PHR J1337-6535                   PN:            13 37 51.1 -65 35 18.3    182.0    2006MNRAS.373...79P 
MPA J1137-6806                   PN             11 37 15.6 -68 06 44.9    182.0    2008MNRAS.384..525M 
Pa 4                             PN             20 02 27.4 +55 33 41.0    184.0    2006A&A...447..921K 
IRAS 06110+1847                  HII            06 13 57.7 +18 47 00.2    184.5    IPHAS_candidates    
WeSb 1                           PN             01 00 54.1 +55 04 00.0    185.0    1992secg.book.....A 
Kn 50                            PN             23 54 11.3 +74 55 34.0    185.0    2010PASA...27..156J 
DS 2                             PN             15 43 05.0 -39 18 14.5    186.0    1992secg.book.....A 
PHR J0652-1240                   PN:            06 52 19.7 -12 40 41.3    187.0    2006MNRAS.373...79P 
Abell 6                          PN             02 58 41.9 +64 30 06.3    188.0    1992secg.book.....A 
Pa 165                           PN:            21 38 52.8 +18 40 14.9    188.0    2017APN7            
PHR J1107-5642                   PN             11 07 42.9 -56 42 28.0    188.0    2006MNRAS.373...79P 
NGC 1514                         PN             04 09 17.0 +30 46 33.5    188.0    1992secg.book.....A 
HaTr 7                           PN             17 54 09.5 -60 49 57.7    188.0    1992secg.book.....A 
IPHASX J230913.0+590221          notPN?         23 09 13.0 +59 02 21.7    190.0    IPHAS_candidates    
Kn 24                            PN             21 13 37.7 +37 15 37.4    190.0    2010PASA...27..156J 
MPA J0704-2221                   PN:            07 04 23.0 -22 21 52.1    190.0    2008MNRAS.384..525M 
HD 316285                        circM          17 48 14.0 -28 00 53.1    190.0    1992secg.book.....A 
BFS 53                           HII            06 44 35.7 +01 07 55.6    190.0    MEN_List            
MPA J0717-1334                   PN             07 17 57.5 -13 34 07.7    192.0    2008MNRAS.384..525M 
Pre 23                           PN??           12 59 45.0 -54 40 52.0    192.0    2017LAstr.131b..46L 
PHR J0719-1222                   PN             07 19 46.7 -12 22 47.1    193.0    2006MNRAS.373...79P 
We 1-10                          PN             20 31 52.4 +48 52 49.7    195.0    1992secg.book.....A 
BMP J1857-1054                   PN:            18 57 09.8 -10 54 51.0    195.0    2008MNRAS.384..525M 
K 2-15                           HII            08 48 40.3 -42 54 08.3    195.9    1992secg.book.....A 
StDr 65                          PN??           07 30 39.4 -09 25 22.6    198.0    FrenchAmateurs      
K 1-6                            PN             20 04 14.3 +74 25 36.0    198.0    1992secg.book.....A 
PHR J0907-4532                   HII            09 07 33.1 -45 32 52.9    199.0    2006MNRAS.373...79P 
[GKF2010] MN48                   circM          16 49 37.7 -45 36 00.0    200.0    2010AJ....139.1542M 
K 1-22                           PN             11 26 43.8 -34 22 11.0    200.0    1992secg.book.....A 
BRAN 202                         PN??           08 54 16.1 -52 16 19.2    200.0    MEN_List            
PHR J1335-5956                   PN:            13 35 23.3 -59 56 33.0    200.0    MEN_List            
IRAS 02589+6130                  HII            03 02 58.1 +61 42 34.7    200.0    IPHAS_candidates    
PHR J0934-5440                   HII            09 34 40.8 -54 40 39.7    200.0    MEN_List            
PN G280.1-27.6                   unk            06 24 16.3 -69 48 41.8    200.0    ivan                
PHR J1533-4824                   PN             15 33 06.9 -48 24 44.6    200.0    2006MNRAS.373...79P 
PHR J0752-2626                   HII            07 52 45.4 -26 16 45.1    200.0    MEN_List            
PHR J1602-4127                   PN:            16 02 18.1 -41 26 49.5    200.0    2006MNRAS.373...79P 
Abell 61                         PN             19 19 10.2 +46 14 52.0    203.0    1992secg.book.....A 
BMP J0700-2607                   PN:            07 00 51.8 -26 07 18.6    204.0    2008MNRAS.384..525M 
Mo Objet 3                       PN??           02 10 23.9 +65 38 58.6    204.0    FrenchAmateurs      
Abell 56                         PN             19 13 06.1 +02 52 47.9    206.0    1992secg.book.....A 
IPHASX J194745.5+270150          PN:            19 47 45.5 +27 01 50.7    207.0    IPHAS_candidates    
NGC 3587                         PN             11 14 47.7 +55 01 08.5    208.0    1992secg.book.....A 
PHR J1133-5721                   PN             11 33 17.5 -57 21 35.0    208.0    2006MNRAS.373...79P 
Hu 6                             PN??           07 01 25.0 +08 15 00.0    210.0    FrenchAmateurs      
PHR J1327-6032                   PN             13 27 14.0 -60 32 10.0    210.0    2006MNRAS.373...79P 
VDBH 72                          Cl*            09 31 22.5 -53 02 10.0    210.0    SIMBAD              
Hu Objet 1                       PN??           21 32 06.3 +63 04 24.0    210.0    FrenchAmateurs      
MPA J1858-1430                   PN:            18 58 19.3 -14 30 25.9    210.0    2008MNRAS.384..525M 
HaWe 9                           PN:            06 54 20.8 -25 24 33.6    210.0    1992secg.book.....A 
We 2-5                           PN             01 42 37.9 +60 09 47.2    210.0    1992secg.book.....A 
Pre 36                           PN??           01 42 29.0 +52 15 53.0    210.0    FrenchAmateurs      
Te 12                            SNR?           22 38 11.0 +63 57 54.0    210.0    2010PASA...27..156J 
IPHASX J015624.9+652830          PN             01 56 24.9 +65 28 30.4    212.0    2014MNRAS.443.3388S 
IPHASX J031509.2+594940          CGb            03 15 09.3 +59 49 40.4    212.0    2006A&A...447..921K 
IRAS 03064+5638                  HII            03 10 25.9 +56 50 04.8    212.4    IPHAS_candidates    
KLSS 1-8                         PN             07 33 25.2 -23 25 40.8    214.1    2001A&A...378..843K 
PHR J1510-6754                   PN             15 10 22.0 -67 54 24.1    215.0    2006MNRAS.373...79P 
[GKF2010] MN30                   circM          15 48 42.1 -55 07 42.2    215.0    2010MNRAS.405.1047G 
Pa 163                           PN:            09 24 55.2 -31 45 02.9    220.0    2017APN7            
PHR J0800-3059                   HII            08 00 47.8 -30 59 15.7    220.0    MEN_List            
Fr 1-4                           PN?            22 21 50.6 -84 54 38.2    220.0    DFrew               
IPHASX J193009.3+192129          PN             19 30 09.3 +19 21 29.0    221.0    2014MNRAS.443.3388S 
IPHASX J055711.7+282322          PN             05 57 11.7 +28 23 22.4    224.0    IPHAS_candidates    
Hen 3-1383                       circM          17 20 35.1 -33 10 06.0    225.0    2010AJ....139.1542M 
IPHASX J191003.4+032224          PN:            19 10 03.4 +03 22 24.1    225.0    IPHAS_candidates    
MVP 1                            PN             19 53 58.2 +31 21 20.3    228.0    2014MNRAS.443.3388S 
PHR J1808-3201                   PN:            18 08 10.8 -32 01 25.3    228.0    2006MNRAS.373...79P 
LDu 38                           PN??           11 11 51.0 -65 21 27.9    228.0    FrenchAmateurs      
BMP J0803-2706                   PN             08 03 54.3 -27 06 02.1    230.0    2008MNRAS.384..525M 
LTNF 1                           PN             11 57 44.8 +48 56 18.4    230.0    2001A&A...378..843K 
PHR J1025-5805                   HII            10 25 35.0 -58 05 23.3    230.0    MEN_List            
PN G315.7+01.8                   PN?            14 31 55.0 -58 32 46.0    230.0    qparker             
FP J1818-1828                    SNR?           18 18 53.1 -18 28 35.0    235.0    dfrew               
PN G039.9-08.5                   iISM           19 34 33.6 +02 17 15.0    238.0    2017APN7            
PN G108.2-01.9                   notPN?         22 58 22.8 +57 41 44.1    238.0    IPHAS_candidates    
SNR B0513-69.2                   SNR            05 13 15.0 -69 12 00.0    240.0    1985ApJS...58..197M 
PN G313.8-01.0                   PN?            14 26 24.0 -61 56 07.0    240.0    qparker             
StDr 41                          PN??           16 07 46.6 -45 33 11.2    240.0    FrenchAmateurs      
[GKF2010] MN91                   circM          18 49 27.3 -01 04 20.0    240.0    2010AJ....139.1542M 
DoS 4                            PN??           20 31 15.0 +00 08 27.8    240.0    FrenchAmateurs      
PHR J0930-5055                   HII            09 30 50.9 -50 55 32.2    240.0    MEN_List            
Kn 122                           iISM           03 53 15.7 +09 56 33.4    240.0    PRC15               
Pre 70                           PN??           16 44 23.1 -60 05 38.9    240.0    FrenchAmateurs      
Dr 22                            PN??           08 17 13.4 -31 03 39.1    240.0    FrenchAmateurs      
Ju 1                             PN             20 15 21.5 +38 02 43.8    240.0    2009CBET.1876....1J 
Ritter 11                        PN??           15 58 19.0 -52 55 45.3    240.0    ziggy               
PHR J0740-2055                   PN:            07 40 23.4 -20 55 52.5    240.0    2006MNRAS.373...79P 
PHR J0907-5722                   PN             09 07 49.0 -57 22 54.5    241.0    2006MNRAS.373...79P 
MPA J1906-1634                   PN             19 06 32.8 -16 34 00.4    242.0    2008MNRAS.384..525M 
RCW 69                           PN             12 44 27.4 -62 31 18.8    248.0    2006MNRAS.373...79P 
BMP J1521-4228                   PN?            15 21 26.0 -42 28 07.9    250.0    2008MNRAS.384..525M 
G4.4+6.4                         PN:            17 31 51.8 -21 49 18.5    250.0    2006MNRAS.373...79P 
